datetime,value,unit,parameter
2024-04-19 21:00:00+00:00,0.00895,ppm,no2
2024-04-19 22:00:00+00:00,0.008,ppm,no2
2024-04-19 23:00:00+00:00,0.0084,ppm,no2
2024-04-20 00:00:00+00:00,0.00875,ppm,no2
2024-04-20 01:00:00+00:00,0.0083,ppm,no2
2024-04-20 02:00:00+00:00,0.01015,ppm,no2
2024-04-20 03:00:00+00:00,0.01355,ppm,no2
2024-04-20 04:00:00+00:00,0.016050000000000002,ppm,no2
2024-04-20 05:00:00+00:00,0.0182,ppm,no2
2024-04-20 06:00:00+00:00,0.0131,ppm,no2
2024-04-20 07:00:00+00:00,0.012799999999999999,ppm,no2
2024-04-20 08:00:00+00:00,0.0109,ppm,no2
2024-04-20 09:00:00+00:00,0.0113,ppm,no2
2024-04-20 10:00:00+00:00,0.0108,ppm,no2
2024-04-20 12:00:00+00:00,0.0087,ppm,no2
2024-04-20 13:00:00+00:00,0.01005,ppm,no2
2024-04-20 14:00:00+00:00,0.01215,ppm,no2
2024-04-20 15:00:00+00:00,0.01245,ppm,no2
2024-04-20 16:00:00+00:00,0.01115,ppm,no2
2024-04-20 17:00:00+00:00,0.010350000000000002,ppm,no2
2024-04-20 18:00:00+00:00,0.01085,ppm,no2
2024-04-20 19:00:00+00:00,0.0092,ppm,no2
2024-04-20 20:00:00+00:00,0.0064,ppm,no2
2024-04-20 21:00:00+00:00,0.0072,ppm,no2
2024-04-20 22:00:00+00:00,0.00605,ppm,no2
2024-04-20 23:00:00+00:00,0.00605,ppm,no2
2024-04-21 00:00:00+00:00,0.006750000000000001,ppm,no2
2024-04-21 01:00:00+00:00,0.0062,ppm,no2
2024-04-21 02:00:00+00:00,0.008,ppm,no2
2024-04-21 03:00:00+00:00,0.0086,ppm,no2
2024-04-21 04:00:00+00:00,0.011099999999999999,ppm,no2
2024-04-21 05:00:00+00:00,0.012,ppm,no2
2024-04-21 06:00:00+00:00,0.014700000000000001,ppm,no2
2024-04-21 07:00:00+00:00,0.01675,ppm,no2
2024-04-21 08:00:00+00:00,0.015200000000000002,ppm,no2
2024-04-21 09:00:00+00:00,0.01765,ppm,no2
2024-04-21 10:00:00+00:00,0.0124,ppm,no2
2024-04-21 12:00:00+00:00,0.0151,ppm,no2
2024-04-21 13:00:00+00:00,0.01555,ppm,no2
2024-04-21 14:00:00+00:00,0.01545,ppm,no2
2024-04-21 15:00:00+00:00,0.0131,ppm,no2
2024-04-21 16:00:00+00:00,0.012799999999999999,ppm,no2
2024-04-21 17:00:00+00:00,0.0114,ppm,no2
2024-04-21 18:00:00+00:00,0.01015,ppm,no2
2024-04-21 19:00:00+00:00,0.00895,ppm,no2
2024-04-21 20:00:00+00:00,0.00775,ppm,no2
2024-04-21 21:00:00+00:00,0.0058,ppm,no2
2024-04-21 22:00:00+00:00,0.007,ppm,no2
2024-04-21 23:00:00+00:00,0.00625,ppm,no2
2024-04-22 00:00:00+00:00,0.008,ppm,no2
2024-04-22 01:00:00+00:00,0.0075,ppm,no2
2024-04-22 02:00:00+00:00,0.0086,ppm,no2
2024-04-22 03:00:00+00:00,0.011099999999999999,ppm,no2
2024-04-22 04:00:00+00:00,0.0137,ppm,no2
2024-04-22 05:00:00+00:00,0.0128,ppm,no2
2024-04-22 06:00:00+00:00,0.013850000000000001,ppm,no2
2024-04-22 07:00:00+00:00,0.01695,ppm,no2
2024-04-22 08:00:00+00:00,0.01825,ppm,no2
2024-04-22 09:00:00+00:00,0.0168,ppm,no2
2024-04-22 10:00:00+00:00,0.0123,ppm,no2
2024-04-22 12:00:00+00:00,0.015,ppm,no2
2024-04-22 13:00:00+00:00,0.01755,ppm,no2
2024-04-22 14:00:00+00:00,0.01905,ppm,no2
2024-04-22 15:00:00+00:00,0.01595,ppm,no2
2024-04-22 16:00:00+00:00,0.0132,ppm,no2
2024-04-22 17:00:00+00:00,0.0102,ppm,no2
2024-04-22 18:00:00+00:00,0.00815,ppm,no2
2024-04-22 19:00:00+00:00,0.0044,ppm,no2
2024-04-22 20:00:00+00:00,0.006200000000000001,ppm,no2
2024-04-22 21:00:00+00:00,0.0088,ppm,no2
2024-04-22 22:00:00+00:00,0.00775,ppm,no2
2024-04-22 23:00:00+00:00,0.0071,ppm,no2
2024-04-23 00:00:00+00:00,0.00845,ppm,no2
2024-04-23 01:00:00+00:00,0.0074,ppm,no2
2024-04-23 02:00:00+00:00,0.006200000000000001,ppm,no2
2024-04-23 03:00:00+00:00,0.0055,ppm,no2
2024-04-23 04:00:00+00:00,0.00475,ppm,no2
2024-04-23 05:00:00+00:00,0.0035,ppm,no2
2024-04-23 06:00:00+00:00,0.0031999999999999997,ppm,no2
2024-04-23 07:00:00+00:00,0.00325,ppm,no2
2024-04-23 08:00:00+00:00,0.0031999999999999997,ppm,no2
2024-04-23 09:00:00+00:00,0.004,ppm,no2
2024-04-23 10:00:00+00:00,0.0084,ppm,no2
2024-04-23 12:00:00+00:00,0.0073,ppm,no2
2024-04-23 13:00:00+00:00,0.0082,ppm,no2
2024-04-23 14:00:00+00:00,0.0075,ppm,no2
2024-04-23 15:00:00+00:00,0.00745,ppm,no2
2024-04-23 16:00:00+00:00,0.0061,ppm,no2
2024-04-23 17:00:00+00:00,0.007,ppm,no2
2024-04-23 18:00:00+00:00,0.00395,ppm,no2
2024-04-23 19:00:00+00:00,0.00425,ppm,no2
2024-04-23 20:00:00+00:00,0.00515,ppm,no2
2024-04-23 21:00:00+00:00,0.0062499999999999995,ppm,no2
2024-04-23 22:00:00+00:00,0.0056,ppm,no2
2024-04-23 23:00:00+00:00,0.0046,ppm,no2
2024-04-24 00:00:00+00:00,0.00515,ppm,no2
2024-04-24 01:00:00+00:00,0.0054,ppm,no2
2024-04-24 02:00:00+00:00,0.00545,ppm,no2
2024-04-24 03:00:00+00:00,0.0052,ppm,no2
2024-04-24 04:00:00+00:00,0.0046500000000000005,ppm,no2
2024-04-24 05:00:00+00:00,0.0044,ppm,no2
2024-04-24 06:00:00+00:00,0.0045000000000000005,ppm,no2
2024-04-24 07:00:00+00:00,0.0031,ppm,no2
2024-04-24 08:00:00+00:00,0.00375,ppm,no2
2024-04-24 09:00:00+00:00,0.0017000000000000001,ppm,no2
2024-04-24 10:00:00+00:00,0.0051,ppm,no2
2024-04-24 12:00:00+00:00,0.00345,ppm,no2
2024-04-24 13:00:00+00:00,0.0057,ppm,no2
2024-04-24 14:00:00+00:00,0.0104,ppm,no2
2024-04-24 15:00:00+00:00,0.00775,ppm,no2
2024-04-24 16:00:00+00:00,0.00795,ppm,no2
2024-04-24 17:00:00+00:00,0.008150000000000001,ppm,no2
2024-04-24 18:00:00+00:00,0.0068,ppm,no2
2024-04-24 19:00:00+00:00,0.0062499999999999995,ppm,no2
2024-04-24 20:00:00+00:00,0.0066,ppm,no2
2024-04-24 21:00:00+00:00,0.0044,ppm,no2
2024-04-24 22:00:00+00:00,0.0058,ppm,no2
2024-04-24 23:00:00+00:00,0.0075,ppm,no2
2024-04-25 00:00:00+00:00,0.006450000000000001,ppm,no2
2024-04-25 01:00:00+00:00,0.00475,ppm,no2
2024-04-25 02:00:00+00:00,0.00455,ppm,no2
2024-04-25 03:00:00+00:00,0.0052,ppm,no2
2024-04-25 04:00:00+00:00,0.0055000000000000005,ppm,no2
2024-04-25 05:00:00+00:00,0.00355,ppm,no2
2024-04-25 06:00:00+00:00,0.00325,ppm,no2
2024-04-25 07:00:00+00:00,0.00285,ppm,no2
2024-04-25 08:00:00+00:00,0.0029,ppm,no2
2024-04-25 09:00:00+00:00,0.00505,ppm,no2
2024-04-25 10:00:00+00:00,0.0052,ppm,no2
2024-04-25 12:00:00+00:00,0.006999999999999999,ppm,no2
2024-04-25 13:00:00+00:00,0.00825,ppm,no2
2024-04-25 14:00:00+00:00,0.01055,ppm,no2
2024-04-25 15:00:00+00:00,0.0081,ppm,no2
2024-04-25 16:00:00+00:00,0.01075,ppm,no2
2024-04-25 17:00:00+00:00,0.008799999999999999,ppm,no2
2024-04-25 18:00:00+00:00,0.00685,ppm,no2
2024-04-25 19:00:00+00:00,0.00585,ppm,no2
2024-04-25 20:00:00+00:00,0.00555,ppm,no2
2024-04-25 21:00:00+00:00,0.0049,ppm,no2
2024-04-25 22:00:00+00:00,0.00525,ppm,no2
2024-04-25 23:00:00+00:00,0.00485,ppm,no2
2024-04-26 00:00:00+00:00,0.005549999999999999,ppm,no2
2024-04-26 01:00:00+00:00,0.00675,ppm,no2
2024-04-26 02:00:00+00:00,0.008400000000000001,ppm,no2
2024-04-26 03:00:00+00:00,0.006200000000000001,ppm,no2
2024-04-26 04:00:00+00:00,0.0074,ppm,no2
2024-04-26 05:00:00+00:00,0.00605,ppm,no2
2024-04-26 06:00:00+00:00,0.0042,ppm,no2
2024-04-26 07:00:00+00:00,0.00405,ppm,no2
2024-04-26 08:00:00+00:00,0.0029000000000000002,ppm,no2
2024-04-26 09:00:00+00:00,0.00335,ppm,no2
2024-04-26 10:00:00+00:00,0.0039,ppm,no2
2024-04-26 12:00:00+00:00,0.0070999999999999995,ppm,no2
2024-04-26 13:00:00+00:00,0.010849999999999999,ppm,no2
2024-04-26 14:00:00+00:00,0.0093,ppm,no2
2024-04-26 15:00:00+00:00,0.0070999999999999995,ppm,no2
2024-04-26 16:00:00+00:00,0.007500000000000001,ppm,no2
2024-04-26 17:00:00+00:00,0.0068,ppm,no2
2024-04-26 18:00:00+00:00,0.0051,ppm,no2
2024-04-26 19:00:00+00:00,0.005,ppm,no2
2024-04-26 20:00:00+00:00,0.005,ppm,no2
2024-04-26 21:00:00+00:00,0.00545,ppm,no2
2024-04-26 22:00:00+00:00,0.005350000000000001,ppm,no2
2024-04-26 23:00:00+00:00,0.005350000000000001,ppm,no2
2024-04-27 00:00:00+00:00,0.00505,ppm,no2
2024-04-27 01:00:00+00:00,0.00515,ppm,no2
2024-04-27 02:00:00+00:00,0.00615,ppm,no2
2024-04-27 03:00:00+00:00,0.0057,ppm,no2
2024-04-27 04:00:00+00:00,0.004399999999999999,ppm,no2
2024-04-27 05:00:00+00:00,0.0053,ppm,no2
2024-04-27 06:00:00+00:00,0.0045000000000000005,ppm,no2
2024-04-27 07:00:00+00:00,0.00285,ppm,no2
2024-04-27 08:00:00+00:00,0.00315,ppm,no2
2024-04-27 09:00:00+00:00,0.0038,ppm,no2
2024-04-27 10:00:00+00:00,0.0044,ppm,no2
2024-04-27 12:00:00+00:00,0.01565,ppm,no2
2024-04-27 13:00:00+00:00,0.015,ppm,no2
2024-04-27 14:00:00+00:00,0.014799999999999999,ppm,no2
2024-04-27 15:00:00+00:00,0.0102,ppm,no2
2024-04-27 16:00:00+00:00,0.00785,ppm,no2
2024-04-27 17:00:00+00:00,0.007949999999999999,ppm,no2
2024-04-27 18:00:00+00:00,0.0076500000000000005,ppm,no2
2024-04-27 19:00:00+00:00,0.00555,ppm,no2
2024-04-27 20:00:00+00:00,0.00425,ppm,no2
2024-04-27 21:00:00+00:00,0.0045000000000000005,ppm,no2
2024-04-27 22:00:00+00:00,0.0043,ppm,no2
2024-04-27 23:00:00+00:00,0.0036,ppm,no2
2024-04-28 00:00:00+00:00,0.0033499999999999997,ppm,no2
2024-04-28 01:00:00+00:00,0.0028,ppm,no2
2024-04-28 02:00:00+00:00,0.0027,ppm,no2
2024-04-28 03:00:00+00:00,0.00375,ppm,no2
2024-04-28 04:00:00+00:00,0.00495,ppm,no2
2024-04-28 05:00:00+00:00,0.0048000000000000004,ppm,no2
2024-04-28 06:00:00+00:00,0.004999999999999999,ppm,no2
2024-04-28 07:00:00+00:00,0.00585,ppm,no2
2024-04-28 08:00:00+00:00,0.005849999999999999,ppm,no2
2024-04-28 09:00:00+00:00,0.006699999999999999,ppm,no2
2024-04-28 10:00:00+00:00,0.0101,ppm,no2
2024-04-28 12:00:00+00:00,0.0102,ppm,no2
2024-04-28 13:00:00+00:00,0.01295,ppm,no2
2024-04-28 14:00:00+00:00,0.00905,ppm,no2
2024-04-28 15:00:00+00:00,0.00775,ppm,no2
2024-04-28 16:00:00+00:00,0.00785,ppm,no2
2024-04-28 17:00:00+00:00,0.00595,ppm,no2
2024-04-28 18:00:00+00:00,0.0044,ppm,no2
2024-04-28 19:00:00+00:00,0.0040999999999999995,ppm,no2
2024-04-28 20:00:00+00:00,0.003,ppm,no2
2024-04-28 21:00:00+00:00,0.0033,ppm,no2
2024-04-28 22:00:00+00:00,0.00265,ppm,no2
2024-04-28 23:00:00+00:00,0.0026999999999999997,ppm,no2
2024-04-29 00:00:00+00:00,0.0018,ppm,no2
2024-04-29 01:00:00+00:00,0.0031,ppm,no2
2024-04-29 02:00:00+00:00,0.0033,ppm,no2
2024-04-29 03:00:00+00:00,0.0041,ppm,no2
2024-04-29 04:00:00+00:00,0.0046,ppm,no2
2024-04-29 05:00:00+00:00,0.0033499999999999997,ppm,no2
2024-04-29 06:00:00+00:00,0.0033,ppm,no2
2024-04-29 07:00:00+00:00,0.0031,ppm,no2
2024-04-29 08:00:00+00:00,0.00335,ppm,no2
2024-04-29 09:00:00+00:00,0.00425,ppm,no2
2024-04-29 10:00:00+00:00,0.0062,ppm,no2
2024-04-29 12:00:00+00:00,0.01385,ppm,no2
2024-04-29 13:00:00+00:00,0.02145,ppm,no2
2024-04-29 14:00:00+00:00,0.0183,ppm,no2
2024-04-29 15:00:00+00:00,0.01085,ppm,no2
2024-04-29 16:00:00+00:00,0.00745,ppm,no2
2024-04-29 17:00:00+00:00,0.00775,ppm,no2
2024-04-29 18:00:00+00:00,0.00835,ppm,no2
2024-04-29 19:00:00+00:00,0.00825,ppm,no2
2024-04-29 20:00:00+00:00,0.007350000000000001,ppm,no2
2024-04-29 21:00:00+00:00,0.00635,ppm,no2
2024-04-29 22:00:00+00:00,0.005350000000000001,ppm,no2
2024-04-29 23:00:00+00:00,0.006050000000000001,ppm,no2
2024-04-30 00:00:00+00:00,0.00475,ppm,no2
2024-04-30 01:00:00+00:00,0.00265,ppm,no2
2024-04-30 02:00:00+00:00,0.0025,ppm,no2
2024-04-30 03:00:00+00:00,0.00365,ppm,no2
2024-04-30 04:00:00+00:00,0.00425,ppm,no2
2024-04-30 05:00:00+00:00,0.00465,ppm,no2
2024-04-30 06:00:00+00:00,0.005,ppm,no2
2024-04-30 07:00:00+00:00,0.0047,ppm,no2
2024-04-30 08:00:00+00:00,0.0043,ppm,no2
2024-04-30 09:00:00+00:00,0.005050000000000001,ppm,no2
2024-04-30 10:00:00+00:00,0.0058,ppm,no2
2024-04-30 12:00:00+00:00,0.0103,ppm,no2
2024-04-30 13:00:00+00:00,0.0156,ppm,no2
2024-04-30 14:00:00+00:00,0.0132,ppm,no2
2024-04-30 15:00:00+00:00,0.00805,ppm,no2
2024-04-30 16:00:00+00:00,0.0072499999999999995,ppm,no2
2024-04-30 17:00:00+00:00,0.00725,ppm,no2
2024-04-30 18:00:00+00:00,0.00705,ppm,no2
2024-04-30 19:00:00+00:00,0.00595,ppm,no2
2024-04-30 20:00:00+00:00,0.00575,ppm,no2
2024-04-30 21:00:00+00:00,0.005350000000000001,ppm,no2
2024-04-30 22:00:00+00:00,0.0062499999999999995,ppm,no2
2024-04-30 23:00:00+00:00,0.0065,ppm,no2
2024-05-01 00:00:00+00:00,0.006449999999999999,ppm,no2
2024-05-01 01:00:00+00:00,0.00485,ppm,no2
2024-05-01 02:00:00+00:00,0.0044,ppm,no2
2024-05-01 03:00:00+00:00,0.0058000000000000005,ppm,no2
2024-05-01 04:00:00+00:00,0.006450000000000001,ppm,no2
2024-05-01 05:00:00+00:00,0.00585,ppm,no2
2024-05-01 06:00:00+00:00,0.00465,ppm,no2
2024-05-01 07:00:00+00:00,0.0056500000000000005,ppm,no2
2024-05-01 08:00:00+00:00,0.00625,ppm,no2
2024-05-01 09:00:00+00:00,0.00885,ppm,no2
2024-05-01 10:00:00+00:00,0.0093,ppm,no2
2024-05-01 12:00:00+00:00,0.01375,ppm,no2
2024-05-01 13:00:00+00:00,0.0182,ppm,no2
2024-05-01 14:00:00+00:00,0.023100000000000002,ppm,no2
2024-05-01 15:00:00+00:00,0.0218,ppm,no2
2024-05-01 16:00:00+00:00,0.0139,ppm,no2
2024-05-01 17:00:00+00:00,0.011200000000000002,ppm,no2
2024-05-01 18:00:00+00:00,0.008400000000000001,ppm,no2
2024-05-01 19:00:00+00:00,0.00855,ppm,no2
2024-05-01 20:00:00+00:00,0.0079,ppm,no2
2024-05-01 21:00:00+00:00,0.00755,ppm,no2
2024-05-01 22:00:00+00:00,0.00675,ppm,no2
2024-05-01 23:00:00+00:00,0.00745,ppm,no2
2024-05-02 00:00:00+00:00,0.0065,ppm,no2
2024-05-02 01:00:00+00:00,0.00595,ppm,no2
2024-05-02 02:00:00+00:00,0.011,ppm,no2
2024-05-02 03:00:00+00:00,0.01245,ppm,no2
2024-05-02 04:00:00+00:00,0.01205,ppm,no2
2024-05-02 05:00:00+00:00,0.01225,ppm,no2
2024-05-02 06:00:00+00:00,0.0102,ppm,no2
2024-05-02 07:00:00+00:00,0.01085,ppm,no2
2024-05-02 08:00:00+00:00,0.00875,ppm,no2
2024-05-02 09:00:00+00:00,0.0116,ppm,no2
2024-05-02 10:00:00+00:00,0.0115,ppm,no2
2024-05-02 12:00:00+00:00,0.0171,ppm,no2
2024-05-02 13:00:00+00:00,0.01695,ppm,no2
2024-05-02 14:00:00+00:00,0.01805,ppm,no2
2024-05-02 15:00:00+00:00,0.01495,ppm,no2
2024-05-02 16:00:00+00:00,0.01165,ppm,no2
2024-05-02 17:00:00+00:00,0.00885,ppm,no2
2024-05-02 18:00:00+00:00,0.007299999999999999,ppm,no2
2024-05-02 19:00:00+00:00,0.0078000000000000005,ppm,no2
2024-05-02 20:00:00+00:00,0.00785,ppm,no2
2024-05-02 21:00:00+00:00,0.0068,ppm,no2
2024-05-02 22:00:00+00:00,0.0058000000000000005,ppm,no2
2024-05-02 23:00:00+00:00,0.00415,ppm,no2
2024-05-03 00:00:00+00:00,0.00355,ppm,no2
2024-05-03 01:00:00+00:00,0.00335,ppm,no2
2024-05-03 02:00:00+00:00,0.0039000000000000003,ppm,no2
2024-05-03 03:00:00+00:00,0.0049,ppm,no2
2024-05-03 04:00:00+00:00,0.005,ppm,no2
2024-05-03 05:00:00+00:00,0.00545,ppm,no2
2024-05-03 06:00:00+00:00,0.0055,ppm,no2
2024-05-03 07:00:00+00:00,0.005050000000000001,ppm,no2
2024-05-03 08:00:00+00:00,0.00695,ppm,no2
2024-05-03 09:00:00+00:00,0.0083,ppm,no2
2024-05-03 10:00:00+00:00,0.0107,ppm,no2
2024-05-03 12:00:00+00:00,0.0103,ppm,no2
2024-05-03 13:00:00+00:00,0.0124,ppm,no2
2024-05-03 14:00:00+00:00,0.01185,ppm,no2
2024-05-03 15:00:00+00:00,0.0124,ppm,no2
2024-05-03 16:00:00+00:00,0.012549999999999999,ppm,no2
2024-05-03 17:00:00+00:00,0.010499999999999999,ppm,no2
2024-05-03 18:00:00+00:00,0.00715,ppm,no2
2024-05-03 19:00:00+00:00,0.00685,ppm,no2
2024-05-03 20:00:00+00:00,0.00435,ppm,no2
2024-05-03 21:00:00+00:00,0.00615,ppm,no2
2024-05-03 22:00:00+00:00,0.0064,ppm,no2
2024-05-03 23:00:00+00:00,0.0064,ppm,no2
2024-05-04 00:00:00+00:00,0.00455,ppm,no2
2024-05-04 01:00:00+00:00,0.00415,ppm,no2
2024-05-04 02:00:00+00:00,0.00395,ppm,no2
2024-05-04 03:00:00+00:00,0.0044,ppm,no2
2024-05-04 04:00:00+00:00,0.00515,ppm,no2
2024-05-04 05:00:00+00:00,0.0049,ppm,no2
2024-05-04 06:00:00+00:00,0.00415,ppm,no2
2024-05-04 07:00:00+00:00,0.0029,ppm,no2
2024-05-04 08:00:00+00:00,0.00285,ppm,no2
2024-05-04 09:00:00+00:00,0.0034999999999999996,ppm,no2
2024-05-04 10:00:00+00:00,0.0063,ppm,no2
2024-05-04 12:00:00+00:00,0.0040999999999999995,ppm,no2
2024-05-04 13:00:00+00:00,0.00395,ppm,no2
2024-05-04 14:00:00+00:00,0.00445,ppm,no2
2024-05-04 15:00:00+00:00,0.00475,ppm,no2
2024-05-04 16:00:00+00:00,0.00435,ppm,no2
2024-05-04 17:00:00+00:00,0.0056500000000000005,ppm,no2
2024-05-04 18:00:00+00:00,0.00765,ppm,no2
2024-05-04 19:00:00+00:00,0.00705,ppm,no2
2024-05-04 20:00:00+00:00,0.0092,ppm,no2
2024-05-04 21:00:00+00:00,0.01015,ppm,no2
2024-05-04 22:00:00+00:00,0.008,ppm,no2
2024-05-04 23:00:00+00:00,0.0089,ppm,no2
2024-05-05 00:00:00+00:00,0.00695,ppm,no2
2024-05-05 01:00:00+00:00,0.00585,ppm,no2
2024-05-05 02:00:00+00:00,0.00625,ppm,no2
2024-05-05 03:00:00+00:00,0.01165,ppm,no2
2024-05-05 04:00:00+00:00,0.01305,ppm,no2
2024-05-05 05:00:00+00:00,0.0135,ppm,no2
2024-05-05 06:00:00+00:00,0.0155,ppm,no2
2024-05-05 07:00:00+00:00,0.01335,ppm,no2
2024-05-05 08:00:00+00:00,0.0066,ppm,no2
2024-05-05 09:00:00+00:00,0.0097,ppm,no2
2024-05-05 10:00:00+00:00,0.0123,ppm,no2
2024-05-05 12:00:00+00:00,0.011300000000000001,ppm,no2
2024-05-05 13:00:00+00:00,0.012150000000000001,ppm,no2
2024-05-05 14:00:00+00:00,0.0148,ppm,no2
2024-05-05 15:00:00+00:00,0.0078,ppm,no2
2024-05-05 16:00:00+00:00,0.00545,ppm,no2
2024-05-05 17:00:00+00:00,0.00655,ppm,no2
2024-05-05 18:00:00+00:00,0.00495,ppm,no2
2024-05-05 19:00:00+00:00,0.00445,ppm,no2
2024-05-05 20:00:00+00:00,0.00445,ppm,no2
2024-05-05 21:00:00+00:00,0.00315,ppm,no2
2024-05-05 22:00:00+00:00,0.0033,ppm,no2
2024-05-05 23:00:00+00:00,0.0033,ppm,no2
2024-05-06 00:00:00+00:00,0.00265,ppm,no2
2024-05-06 01:00:00+00:00,0.0026,ppm,no2
2024-05-06 02:00:00+00:00,0.0030499999999999998,ppm,no2
2024-05-06 03:00:00+00:00,0.0042,ppm,no2
2024-05-06 04:00:00+00:00,0.00785,ppm,no2
2024-05-06 05:00:00+00:00,0.00835,ppm,no2
2024-05-06 06:00:00+00:00,0.00865,ppm,no2
2024-05-06 07:00:00+00:00,0.0109,ppm,no2
2024-05-06 08:00:00+00:00,0.01135,ppm,no2
2024-05-06 09:00:00+00:00,0.0134,ppm,no2
2024-05-06 10:00:00+00:00,0.0131,ppm,no2
2024-05-06 12:00:00+00:00,0.01765,ppm,no2
2024-05-06 13:00:00+00:00,0.015899999999999997,ppm,no2
2024-05-06 14:00:00+00:00,0.01755,ppm,no2
2024-05-06 15:00:00+00:00,0.01355,ppm,no2
2024-05-06 16:00:00+00:00,0.00845,ppm,no2
2024-05-06 17:00:00+00:00,0.007549999999999999,ppm,no2
2024-05-06 18:00:00+00:00,0.0069,ppm,no2
2024-05-06 19:00:00+00:00,0.0057,ppm,no2
2024-05-06 20:00:00+00:00,0.005600000000000001,ppm,no2
2024-05-06 21:00:00+00:00,0.00495,ppm,no2
2024-05-06 22:00:00+00:00,0.00495,ppm,no2
2024-05-06 23:00:00+00:00,0.0048000000000000004,ppm,no2
2024-05-07 00:00:00+00:00,0.0043,ppm,no2
2024-05-07 01:00:00+00:00,0.0047,ppm,no2
2024-05-07 02:00:00+00:00,0.003,ppm,no2
2024-05-07 03:00:00+00:00,0.00315,ppm,no2
2024-05-07 04:00:00+00:00,0.00355,ppm,no2
2024-05-07 05:00:00+00:00,0.00325,ppm,no2
2024-05-07 06:00:00+00:00,0.0025,ppm,no2
2024-05-07 07:00:00+00:00,0.00315,ppm,no2
2024-05-07 08:00:00+00:00,0.0052499999999999995,ppm,no2
2024-05-07 09:00:00+00:00,0.014450000000000001,ppm,no2
2024-05-07 10:00:00+00:00,0.0127,ppm,no2
2024-05-07 12:00:00+00:00,0.0071,ppm,no2
2024-05-07 13:00:00+00:00,0.010150000000000001,ppm,no2
2024-05-07 14:00:00+00:00,0.0089,ppm,no2
2024-05-07 15:00:00+00:00,0.0075,ppm,no2
2024-05-07 16:00:00+00:00,0.0076,ppm,no2
2024-05-07 17:00:00+00:00,0.0089,ppm,no2
2024-05-07 18:00:00+00:00,0.007850000000000001,ppm,no2
2024-05-07 19:00:00+00:00,0.00705,ppm,no2
2024-05-07 20:00:00+00:00,0.0069,ppm,no2
2024-05-07 21:00:00+00:00,0.0067,ppm,no2
2024-05-07 22:00:00+00:00,0.006549999999999999,ppm,no2
2024-05-07 23:00:00+00:00,0.00755,ppm,no2
2024-05-08 00:00:00+00:00,0.0069,ppm,no2
2024-05-08 01:00:00+00:00,0.0076500000000000005,ppm,no2
2024-05-08 02:00:00+00:00,0.006549999999999999,ppm,no2
2024-05-08 03:00:00+00:00,0.0094,ppm,no2
2024-05-08 04:00:00+00:00,0.01205,ppm,no2
2024-05-08 05:00:00+00:00,0.0138,ppm,no2
2024-05-08 06:00:00+00:00,0.012299999999999998,ppm,no2
2024-05-08 07:00:00+00:00,0.01145,ppm,no2
2024-05-08 08:00:00+00:00,0.01145,ppm,no2
2024-05-08 09:00:00+00:00,0.01295,ppm,no2
2024-05-08 10:00:00+00:00,0.0119,ppm,no2
2024-05-08 12:00:00+00:00,0.0155,ppm,no2
2024-05-08 13:00:00+00:00,0.0165,ppm,no2
2024-05-08 14:00:00+00:00,0.0213,ppm,no2
2024-05-08 15:00:00+00:00,0.0172,ppm,no2
2024-05-08 16:00:00+00:00,0.0107,ppm,no2
2024-05-08 17:00:00+00:00,0.0056,ppm,no2
2024-05-08 18:00:00+00:00,0.0033,ppm,no2
2024-05-08 19:00:00+00:00,0.00315,ppm,no2
2024-05-08 20:00:00+00:00,0.0024000000000000002,ppm,no2
2024-05-08 21:00:00+00:00,0.0026,ppm,no2
2024-05-08 22:00:00+00:00,0.00265,ppm,no2
2024-05-08 23:00:00+00:00,0.0031000000000000003,ppm,no2
2024-05-09 00:00:00+00:00,0.00315,ppm,no2
2024-05-09 01:00:00+00:00,0.0030499999999999998,ppm,no2
2024-05-09 02:00:00+00:00,0.0032500000000000003,ppm,no2
2024-05-09 03:00:00+00:00,0.00655,ppm,no2
2024-05-09 04:00:00+00:00,0.01335,ppm,no2
2024-05-09 05:00:00+00:00,0.02275,ppm,no2
2024-05-09 06:00:00+00:00,0.01855,ppm,no2
2024-05-09 07:00:00+00:00,0.019299999999999998,ppm,no2
2024-05-09 08:00:00+00:00,0.022350000000000002,ppm,no2
2024-05-09 09:00:00+00:00,0.01555,ppm,no2
2024-05-09 10:00:00+00:00,0.0132,ppm,no2
2024-05-09 12:00:00+00:00,0.01745,ppm,no2
2024-05-09 13:00:00+00:00,0.0221,ppm,no2
2024-05-09 14:00:00+00:00,0.02835,ppm,no2
2024-05-09 15:00:00+00:00,0.0232,ppm,no2
2024-05-09 16:00:00+00:00,0.015449999999999998,ppm,no2
2024-05-09 17:00:00+00:00,0.01395,ppm,no2
2024-05-09 18:00:00+00:00,0.01095,ppm,no2
2024-05-09 19:00:00+00:00,0.00715,ppm,no2
2024-05-09 20:00:00+00:00,0.00485,ppm,no2
2024-05-09 21:00:00+00:00,0.0051,ppm,no2
2024-05-09 22:00:00+00:00,0.0059,ppm,no2
2024-05-09 23:00:00+00:00,0.0059,ppm,no2
2024-05-10 00:00:00+00:00,0.0069500000000000004,ppm,no2
2024-05-10 01:00:00+00:00,0.009000000000000001,ppm,no2
2024-05-10 02:00:00+00:00,0.00895,ppm,no2
2024-05-10 03:00:00+00:00,0.0089,ppm,no2
2024-05-10 04:00:00+00:00,0.015,ppm,no2
