datetime,value,unit,parameter
2024-02-27 15:00:00+00:00,0.02025,ppm,no2
2024-02-27 16:00:00+00:00,0.0206,ppm,no2
2024-02-27 17:00:00+00:00,0.011125,ppm,no2
2024-02-27 18:00:00+00:00,0.0115,ppm,no2
2024-02-27 19:00:00+00:00,0.011775,ppm,no2
2024-02-27 20:00:00+00:00,0.010225,ppm,no2
2024-02-27 21:00:00+00:00,0.00975,ppm,no2
2024-02-27 22:00:00+00:00,0.00755,ppm,no2
2024-02-27 23:00:00+00:00,0.007775000000000001,ppm,no2
2024-02-28 00:00:00+00:00,0.009075,ppm,no2
2024-02-28 01:00:00+00:00,0.010175,ppm,no2
2024-02-28 02:00:00+00:00,0.01425,ppm,no2
2024-02-28 03:00:00+00:00,0.022775,ppm,no2
2024-02-28 04:00:00+00:00,0.028475,ppm,no2
2024-02-28 05:00:00+00:00,0.031175,ppm,no2
2024-02-28 06:00:00+00:00,0.03025,ppm,no2
2024-02-28 07:00:00+00:00,0.028200000000000003,ppm,no2
2024-02-28 08:00:00+00:00,0.025075,ppm,no2
2024-02-28 09:00:00+00:00,0.0249,ppm,no2
2024-02-28 10:00:00+00:00,0.022625,ppm,no2
2024-02-28 11:00:00+00:00,0.02175,ppm,no2
2024-02-28 12:00:00+00:00,0.020625,ppm,no2
2024-02-28 13:00:00+00:00,0.020825,ppm,no2
2024-02-28 14:00:00+00:00,0.02065,ppm,no2
2024-02-28 15:00:00+00:00,0.02325,ppm,no2
2024-02-28 16:00:00+00:00,0.020749999999999998,ppm,no2
2024-02-28 17:00:00+00:00,0.0212,ppm,no2
2024-02-28 18:00:00+00:00,0.02265,ppm,no2
2024-02-28 19:00:00+00:00,0.02015,ppm,no2
2024-02-28 20:00:00+00:00,0.016475,ppm,no2
2024-02-28 21:00:00+00:00,0.010925,ppm,no2
2024-02-28 22:00:00+00:00,0.008675,ppm,no2
2024-02-28 23:00:00+00:00,0.006849999999999999,ppm,no2
2024-02-29 00:00:00+00:00,0.0076749999999999995,ppm,no2
2024-02-29 01:00:00+00:00,0.009975,ppm,no2
2024-02-29 02:00:00+00:00,0.0127,ppm,no2
2024-02-29 03:00:00+00:00,0.013575,ppm,no2
2024-02-29 04:00:00+00:00,0.016925,ppm,no2
2024-02-29 05:00:00+00:00,0.018625,ppm,no2
2024-02-29 06:00:00+00:00,0.016075,ppm,no2
2024-02-29 07:00:00+00:00,0.013600000000000001,ppm,no2
2024-02-29 08:00:00+00:00,0.0121,ppm,no2
2024-02-29 09:00:00+00:00,0.011825,ppm,no2
2024-02-29 10:00:00+00:00,0.011775,ppm,no2
2024-02-29 11:00:00+00:00,0.009775,ppm,no2
2024-02-29 12:00:00+00:00,0.011224999999999999,ppm,no2
2024-02-29 13:00:00+00:00,0.01425,ppm,no2
2024-02-29 14:00:00+00:00,0.016475,ppm,no2
2024-02-29 15:00:00+00:00,0.01905,ppm,no2
2024-02-29 16:00:00+00:00,0.015324999999999998,ppm,no2
2024-02-29 17:00:00+00:00,0.01115,ppm,no2
2024-02-29 18:00:00+00:00,0.00805,ppm,no2
2024-02-29 19:00:00+00:00,0.009225,ppm,no2
2024-02-29 20:00:00+00:00,0.004,ppm,no2
2024-02-29 21:00:00+00:00,0.0032666666666666664,ppm,no2
2024-02-29 22:00:00+00:00,0.00795,ppm,no2
2024-02-29 23:00:00+00:00,0.007699999999999999,ppm,no2
2024-03-01 00:00:00+00:00,0.00805,ppm,no2
2024-03-01 01:00:00+00:00,0.009399999999999999,ppm,no2
2024-03-01 02:00:00+00:00,0.01005,ppm,no2
2024-03-01 03:00:00+00:00,0.010525,ppm,no2
2024-03-01 04:00:00+00:00,0.01125,ppm,no2
2024-03-01 05:00:00+00:00,0.010225,ppm,no2
2024-03-01 06:00:00+00:00,0.013625000000000002,ppm,no2
2024-03-01 07:00:00+00:00,0.014175,ppm,no2
2024-03-01 08:00:00+00:00,0.01525,ppm,no2
2024-03-01 09:00:00+00:00,0.014125,ppm,no2
2024-03-01 10:00:00+00:00,0.011899999999999999,ppm,no2
2024-03-01 11:00:00+00:00,0.00855,ppm,no2
2024-03-01 12:00:00+00:00,0.010199999999999999,ppm,no2
2024-03-01 13:00:00+00:00,0.0124,ppm,no2
2024-03-01 14:00:00+00:00,0.019200000000000002,ppm,no2
2024-03-01 15:00:00+00:00,0.01455,ppm,no2
2024-03-01 16:00:00+00:00,0.00885,ppm,no2
2024-03-01 17:00:00+00:00,0.007875,ppm,no2
2024-03-01 18:00:00+00:00,0.0065249999999999996,ppm,no2
2024-03-01 19:00:00+00:00,0.005175,ppm,no2
2024-03-01 20:00:00+00:00,0.005549999999999999,ppm,no2
2024-03-01 21:00:00+00:00,0.0049,ppm,no2
2024-03-01 22:00:00+00:00,0.004975,ppm,no2
2024-03-01 23:00:00+00:00,0.004625,ppm,no2
2024-03-02 00:00:00+00:00,0.0069,ppm,no2
2024-03-02 01:00:00+00:00,0.007875,ppm,no2
2024-03-02 02:00:00+00:00,0.009025,ppm,no2
2024-03-02 03:00:00+00:00,0.007050000000000001,ppm,no2
2024-03-02 04:00:00+00:00,0.0063,ppm,no2
2024-03-02 05:00:00+00:00,0.004725,ppm,no2
2024-03-02 06:00:00+00:00,0.004725,ppm,no2
2024-03-02 07:00:00+00:00,0.003525,ppm,no2
2024-03-02 08:00:00+00:00,0.004025,ppm,no2
2024-03-02 09:00:00+00:00,0.004,ppm,no2
2024-03-02 10:00:00+00:00,0.003675,ppm,no2
2024-03-02 11:00:00+00:00,0.004725,ppm,no2
2024-03-02 12:00:00+00:00,0.007325,ppm,no2
2024-03-02 13:00:00+00:00,0.0049499999999999995,ppm,no2
2024-03-02 14:00:00+00:00,0.0089,ppm,no2
2024-03-02 15:00:00+00:00,0.010825000000000001,ppm,no2
2024-03-02 16:00:00+00:00,0.007875,ppm,no2
2024-03-02 17:00:00+00:00,0.00595,ppm,no2
2024-03-02 18:00:00+00:00,0.006025,ppm,no2
2024-03-02 19:00:00+00:00,0.004825,ppm,no2
2024-03-02 20:00:00+00:00,0.00425,ppm,no2
2024-03-02 21:00:00+00:00,0.003575,ppm,no2
2024-03-02 22:00:00+00:00,0.00345,ppm,no2
2024-03-02 23:00:00+00:00,0.003525,ppm,no2
2024-03-03 00:00:00+00:00,0.004025,ppm,no2
2024-03-03 01:00:00+00:00,0.0055,ppm,no2
2024-03-03 02:00:00+00:00,0.006725,ppm,no2
2024-03-03 03:00:00+00:00,0.008675,ppm,no2
2024-03-03 04:00:00+00:00,0.009025,ppm,no2
2024-03-03 05:00:00+00:00,0.007549999999999999,ppm,no2
2024-03-03 06:00:00+00:00,0.0074,ppm,no2
2024-03-03 07:00:00+00:00,0.0044,ppm,no2
2024-03-03 08:00:00+00:00,0.012975,ppm,no2
2024-03-03 09:00:00+00:00,0.0142,ppm,no2
2024-03-03 10:00:00+00:00,0.01005,ppm,no2
2024-03-03 11:00:00+00:00,0.009375,ppm,no2
2024-03-03 12:00:00+00:00,0.009975000000000001,ppm,no2
2024-03-03 13:00:00+00:00,0.011925,ppm,no2
2024-03-03 14:00:00+00:00,0.0104,ppm,no2
2024-03-03 15:00:00+00:00,0.009675,ppm,no2
2024-03-03 16:00:00+00:00,0.006975,ppm,no2
2024-03-03 17:00:00+00:00,0.006500000000000001,ppm,no2
2024-03-03 18:00:00+00:00,0.006875,ppm,no2
2024-03-03 19:00:00+00:00,0.0039,ppm,no2
2024-03-03 20:00:00+00:00,0.00245,ppm,no2
2024-03-03 21:00:00+00:00,0.002025,ppm,no2
2024-03-03 22:00:00+00:00,0.0022,ppm,no2
2024-03-03 23:00:00+00:00,0.001925,ppm,no2
2024-03-04 00:00:00+00:00,0.00225,ppm,no2
2024-03-04 01:00:00+00:00,0.003275,ppm,no2
2024-03-04 02:00:00+00:00,0.004475,ppm,no2
2024-03-04 03:00:00+00:00,0.0063,ppm,no2
2024-03-04 04:00:00+00:00,0.010450000000000001,ppm,no2
2024-03-04 06:00:00+00:00,0.018525,ppm,no2
2024-03-04 07:00:00+00:00,0.023275,ppm,no2
2024-03-04 08:00:00+00:00,0.023625,ppm,no2
2024-03-04 09:00:00+00:00,0.022574999999999998,ppm,no2
2024-03-04 10:00:00+00:00,0.021825,ppm,no2
2024-03-04 11:00:00+00:00,0.020725,ppm,no2
2024-03-04 12:00:00+00:00,0.0205,ppm,no2
2024-03-04 13:00:00+00:00,0.021275000000000002,ppm,no2
2024-03-04 14:00:00+00:00,0.0237,ppm,no2
2024-03-04 15:00:00+00:00,0.022875,ppm,no2
2024-03-04 16:00:00+00:00,0.0169,ppm,no2
2024-03-04 17:00:00+00:00,0.013175,ppm,no2
2024-03-04 18:00:00+00:00,0.01155,ppm,no2
2024-03-04 19:00:00+00:00,0.0062250000000000005,ppm,no2
2024-03-04 20:00:00+00:00,0.007825,ppm,no2
2024-03-04 21:00:00+00:00,0.0075250000000000004,ppm,no2
2024-03-04 22:00:00+00:00,0.008075,ppm,no2
2024-03-04 23:00:00+00:00,0.008375,ppm,no2
2024-03-05 00:00:00+00:00,0.009575,ppm,no2
2024-03-05 01:00:00+00:00,0.011175,ppm,no2
2024-03-05 02:00:00+00:00,0.01565,ppm,no2
2024-03-05 03:00:00+00:00,0.023575,ppm,no2
2024-03-05 04:00:00+00:00,0.024575,ppm,no2
2024-03-05 05:00:00+00:00,0.027999999999999997,ppm,no2
2024-03-05 06:00:00+00:00,0.027500000000000004,ppm,no2
2024-03-05 07:00:00+00:00,0.025249999999999998,ppm,no2
2024-03-05 08:00:00+00:00,0.022824999999999998,ppm,no2
2024-03-05 09:00:00+00:00,0.021925,ppm,no2
2024-03-05 10:00:00+00:00,0.02135,ppm,no2
2024-03-05 11:00:00+00:00,0.020749999999999998,ppm,no2
2024-03-05 12:00:00+00:00,0.0221,ppm,no2
2024-03-05 13:00:00+00:00,0.024024999999999998,ppm,no2
2024-03-05 14:00:00+00:00,0.024225,ppm,no2
2024-03-05 15:00:00+00:00,0.023475,ppm,no2
2024-03-05 16:00:00+00:00,0.015349999999999999,ppm,no2
2024-03-05 17:00:00+00:00,0.010025000000000001,ppm,no2
2024-03-05 18:00:00+00:00,0.009774999999999999,ppm,no2
2024-03-05 19:00:00+00:00,0.009899999999999999,ppm,no2
2024-03-05 20:00:00+00:00,0.0092,ppm,no2
2024-03-05 21:00:00+00:00,0.008400000000000001,ppm,no2
2024-03-05 22:00:00+00:00,0.0086,ppm,no2
2024-03-05 23:00:00+00:00,0.009524999999999999,ppm,no2
2024-03-06 00:00:00+00:00,0.007949999999999999,ppm,no2
2024-03-06 01:00:00+00:00,0.00855,ppm,no2
2024-03-06 02:00:00+00:00,0.013275,ppm,no2
2024-03-06 03:00:00+00:00,0.0137,ppm,no2
2024-03-06 04:00:00+00:00,0.01655,ppm,no2
2024-03-06 05:00:00+00:00,0.01955,ppm,no2
2024-03-06 06:00:00+00:00,0.020475,ppm,no2
2024-03-06 07:00:00+00:00,0.02325,ppm,no2
2024-03-06 08:00:00+00:00,0.0255,ppm,no2
2024-03-06 09:00:00+00:00,0.024900000000000002,ppm,no2
2024-03-06 10:00:00+00:00,0.0229,ppm,no2
2024-03-06 11:00:00+00:00,0.02355,ppm,no2
2024-03-06 12:00:00+00:00,0.0213,ppm,no2
2024-03-06 13:00:00+00:00,0.022125,ppm,no2
2024-03-06 14:00:00+00:00,0.02225,ppm,no2
2024-03-06 15:00:00+00:00,0.0233,ppm,no2
2024-03-06 16:00:00+00:00,0.014425,ppm,no2
2024-03-06 17:00:00+00:00,0.0091,ppm,no2
2024-03-06 18:00:00+00:00,0.006075,ppm,no2
2024-03-06 19:00:00+00:00,0.0072250000000000005,ppm,no2
2024-03-06 20:00:00+00:00,0.0052250000000000005,ppm,no2
2024-03-06 21:00:00+00:00,0.00525,ppm,no2
2024-03-06 22:00:00+00:00,0.0055,ppm,no2
2024-03-06 23:00:00+00:00,0.0069500000000000004,ppm,no2
2024-03-07 00:00:00+00:00,0.0071,ppm,no2
2024-03-07 01:00:00+00:00,0.008625,ppm,no2
2024-03-07 02:00:00+00:00,0.009025,ppm,no2
2024-03-07 03:00:00+00:00,0.007325,ppm,no2
2024-03-07 04:00:00+00:00,0.009049999999999999,ppm,no2
2024-03-07 05:00:00+00:00,0.011025,ppm,no2
2024-03-07 06:00:00+00:00,0.0199,ppm,no2
2024-03-07 07:00:00+00:00,0.020675,ppm,no2
2024-03-07 08:00:00+00:00,0.024625,ppm,no2
2024-03-07 09:00:00+00:00,0.0212,ppm,no2
2024-03-07 10:00:00+00:00,0.022824999999999998,ppm,no2
2024-03-07 11:00:00+00:00,0.019875,ppm,no2
2024-03-07 12:00:00+00:00,0.019200000000000002,ppm,no2
2024-03-07 13:00:00+00:00,0.017750000000000002,ppm,no2
2024-03-07 14:00:00+00:00,0.0199,ppm,no2
2024-03-07 15:00:00+00:00,0.019525,ppm,no2
2024-03-07 16:00:00+00:00,0.015774999999999997,ppm,no2
2024-03-07 17:00:00+00:00,0.016175,ppm,no2
2024-03-07 18:00:00+00:00,0.0146,ppm,no2
2024-03-07 19:00:00+00:00,0.009600000000000001,ppm,no2
2024-03-07 20:00:00+00:00,0.0089,ppm,no2
2024-03-07 21:00:00+00:00,0.005875,ppm,no2
2024-03-07 22:00:00+00:00,0.0047,ppm,no2
2024-03-07 23:00:00+00:00,0.007275,ppm,no2
2024-03-08 00:00:00+00:00,0.0062,ppm,no2
2024-03-08 01:00:00+00:00,0.009600000000000001,ppm,no2
2024-03-08 02:00:00+00:00,0.01535,ppm,no2
2024-03-08 03:00:00+00:00,0.014074999999999999,ppm,no2
2024-03-08 04:00:00+00:00,0.016075,ppm,no2
2024-03-08 05:00:00+00:00,0.021625,ppm,no2
2024-03-08 06:00:00+00:00,0.0225,ppm,no2
2024-03-08 07:00:00+00:00,0.022575,ppm,no2
2024-03-08 08:00:00+00:00,0.024375,ppm,no2
2024-03-08 09:00:00+00:00,0.02475,ppm,no2
2024-03-08 10:00:00+00:00,0.023,ppm,no2
2024-03-08 11:00:00+00:00,0.022449999999999998,ppm,no2
2024-03-08 12:00:00+00:00,0.0227,ppm,no2
2024-03-08 13:00:00+00:00,0.022,ppm,no2
2024-03-08 14:00:00+00:00,0.0221,ppm,no2
2024-03-08 15:00:00+00:00,0.0248,ppm,no2
2024-03-08 16:00:00+00:00,0.01715,ppm,no2
2024-03-08 17:00:00+00:00,0.01035,ppm,no2
2024-03-08 18:00:00+00:00,0.013600000000000001,ppm,no2
2024-03-08 19:00:00+00:00,0.014849999999999999,ppm,no2
2024-03-08 20:00:00+00:00,0.0115,ppm,no2
2024-03-08 21:00:00+00:00,0.0088,ppm,no2
2024-03-08 22:00:00+00:00,0.00895,ppm,no2
2024-03-08 23:00:00+00:00,0.0084,ppm,no2
2024-03-09 00:00:00+00:00,0.00845,ppm,no2
2024-03-09 01:00:00+00:00,0.00875,ppm,no2
2024-03-09 02:00:00+00:00,0.0115,ppm,no2
2024-03-09 03:00:00+00:00,0.016425,ppm,no2
2024-03-09 04:00:00+00:00,0.0202,ppm,no2
2024-03-09 06:00:00+00:00,0.026,ppm,no2
2024-03-09 07:00:00+00:00,0.0288,ppm,no2
2024-03-09 08:00:00+00:00,0.025349999999999998,ppm,no2
2024-03-09 09:00:00+00:00,0.02475,ppm,no2
2024-03-09 10:00:00+00:00,0.02255,ppm,no2
2024-03-09 11:00:00+00:00,0.023649999999999997,ppm,no2
2024-03-09 12:00:00+00:00,0.0235,ppm,no2
2024-03-09 13:00:00+00:00,0.02235,ppm,no2
2024-03-09 14:00:00+00:00,0.0247,ppm,no2
2024-03-09 15:00:00+00:00,0.02355,ppm,no2
2024-03-09 16:00:00+00:00,0.019625,ppm,no2
2024-03-09 17:00:00+00:00,0.0142,ppm,no2
2024-03-09 18:00:00+00:00,0.0124,ppm,no2
2024-03-09 19:00:00+00:00,0.012074999999999999,ppm,no2
2024-03-09 20:00:00+00:00,0.01335,ppm,no2
2024-03-09 21:00:00+00:00,0.012750000000000001,ppm,no2
2024-03-09 22:00:00+00:00,0.011925,ppm,no2
2024-03-09 23:00:00+00:00,0.01085,ppm,no2
2024-03-10 00:00:00+00:00,0.00845,ppm,no2
2024-03-10 01:00:00+00:00,0.00745,ppm,no2
2024-03-10 02:00:00+00:00,0.007975,ppm,no2
2024-03-10 03:00:00+00:00,0.009774999999999999,ppm,no2
2024-03-10 04:00:00+00:00,0.014849999999999999,ppm,no2
2024-03-10 05:00:00+00:00,0.019725,ppm,no2
2024-03-10 06:00:00+00:00,0.021475,ppm,no2
2024-03-10 07:00:00+00:00,0.023275,ppm,no2
2024-03-10 08:00:00+00:00,0.022425,ppm,no2
2024-03-10 09:00:00+00:00,0.023125,ppm,no2
2024-03-10 10:00:00+00:00,0.02055,ppm,no2
2024-03-10 11:00:00+00:00,0.0188,ppm,no2
2024-03-10 12:00:00+00:00,0.018025,ppm,no2
2024-03-10 13:00:00+00:00,0.019125,ppm,no2
2024-03-10 14:00:00+00:00,0.019675,ppm,no2
2024-03-10 15:00:00+00:00,0.020775000000000002,ppm,no2
2024-03-10 16:00:00+00:00,0.017025000000000002,ppm,no2
2024-03-10 17:00:00+00:00,0.01495,ppm,no2
2024-03-10 18:00:00+00:00,0.013500000000000002,ppm,no2
2024-03-10 19:00:00+00:00,0.01365,ppm,no2
2024-03-10 20:00:00+00:00,0.0093,ppm,no2
2024-03-10 21:00:00+00:00,0.006625000000000001,ppm,no2
2024-03-10 22:00:00+00:00,0.005775000000000001,ppm,no2
2024-03-10 23:00:00+00:00,0.005725,ppm,no2
2024-03-11 00:00:00+00:00,0.0072,ppm,no2
2024-03-11 01:00:00+00:00,0.005625,ppm,no2
2024-03-11 02:00:00+00:00,0.0056,ppm,no2
2024-03-11 03:00:00+00:00,0.0072,ppm,no2
2024-03-11 04:00:00+00:00,0.014675,ppm,no2
2024-03-11 06:00:00+00:00,0.0174,ppm,no2
2024-03-11 07:00:00+00:00,0.017375,ppm,no2
2024-03-11 08:00:00+00:00,0.016675,ppm,no2
2024-03-11 09:00:00+00:00,0.01405,ppm,no2
2024-03-11 10:00:00+00:00,0.0115,ppm,no2
2024-03-11 11:00:00+00:00,0.0131,ppm,no2
2024-03-11 12:00:00+00:00,0.018250000000000002,ppm,no2
2024-03-11 13:00:00+00:00,0.020975,ppm,no2
2024-03-11 14:00:00+00:00,0.021400000000000002,ppm,no2
2024-03-11 15:00:00+00:00,0.0211,ppm,no2
2024-03-11 16:00:00+00:00,0.01445,ppm,no2
2024-03-11 17:00:00+00:00,0.0129,ppm,no2
2024-03-11 18:00:00+00:00,0.01245,ppm,no2
2024-03-11 19:00:00+00:00,0.0092,ppm,no2
2024-03-11 20:00:00+00:00,0.006675,ppm,no2
2024-03-11 21:00:00+00:00,0.00945,ppm,no2
2024-03-11 22:00:00+00:00,0.007475000000000001,ppm,no2
2024-03-11 23:00:00+00:00,0.006525,ppm,no2
2024-03-12 00:00:00+00:00,0.0058,ppm,no2
2024-03-12 01:00:00+00:00,0.007975,ppm,no2
2024-03-12 02:00:00+00:00,0.0091,ppm,no2
2024-03-12 03:00:00+00:00,0.010750000000000001,ppm,no2
2024-03-12 04:00:00+00:00,0.012975,ppm,no2
2024-03-12 05:00:00+00:00,0.014325000000000001,ppm,no2
2024-03-12 06:00:00+00:00,0.01465,ppm,no2
2024-03-12 07:00:00+00:00,0.017025,ppm,no2
2024-03-12 08:00:00+00:00,0.015275,ppm,no2
2024-03-12 09:00:00+00:00,0.014549999999999999,ppm,no2
2024-03-12 10:00:00+00:00,0.016375,ppm,no2
2024-03-12 11:00:00+00:00,0.01745,ppm,no2
2024-03-12 12:00:00+00:00,0.0257,ppm,no2
2024-03-12 13:00:00+00:00,0.027325000000000002,ppm,no2
2024-03-12 14:00:00+00:00,0.024625,ppm,no2
2024-03-12 15:00:00+00:00,0.021925,ppm,no2
2024-03-12 16:00:00+00:00,0.018699999999999998,ppm,no2
2024-03-12 17:00:00+00:00,0.011875,ppm,no2
2024-03-12 18:00:00+00:00,0.009225,ppm,no2
2024-03-12 19:00:00+00:00,0.008525,ppm,no2
2024-03-12 20:00:00+00:00,0.00765,ppm,no2
2024-03-12 21:00:00+00:00,0.007575,ppm,no2
2024-03-12 22:00:00+00:00,0.006775000000000001,ppm,no2
2024-03-12 23:00:00+00:00,0.005549999999999999,ppm,no2
2024-03-13 00:00:00+00:00,0.006175,ppm,no2
2024-03-13 01:00:00+00:00,0.009824999999999999,ppm,no2
2024-03-13 02:00:00+00:00,0.0116,ppm,no2
2024-03-13 03:00:00+00:00,0.01125,ppm,no2
2024-03-13 04:00:00+00:00,0.00875,ppm,no2
2024-03-13 05:00:00+00:00,0.008575,ppm,no2
2024-03-13 06:00:00+00:00,0.006575,ppm,no2
2024-03-13 07:00:00+00:00,0.00635,ppm,no2
2024-03-13 08:00:00+00:00,0.0063750000000000005,ppm,no2
2024-03-13 09:00:00+00:00,0.005575,ppm,no2
2024-03-13 10:00:00+00:00,0.009825,ppm,no2
2024-03-13 11:00:00+00:00,0.014849999999999999,ppm,no2
2024-03-13 12:00:00+00:00,0.013675,ppm,no2
2024-03-13 13:00:00+00:00,0.0159,ppm,no2
2024-03-13 14:00:00+00:00,0.0191,ppm,no2
2024-03-13 15:00:00+00:00,0.01405,ppm,no2
2024-03-13 16:00:00+00:00,0.009325,ppm,no2
2024-03-13 17:00:00+00:00,0.01105,ppm,no2
2024-03-13 18:00:00+00:00,0.009049999999999999,ppm,no2
2024-03-13 19:00:00+00:00,0.011075,ppm,no2
2024-03-13 20:00:00+00:00,0.009875,ppm,no2
2024-03-13 21:00:00+00:00,0.0072499999999999995,ppm,no2
2024-03-13 22:00:00+00:00,0.008025000000000001,ppm,no2
2024-03-13 23:00:00+00:00,0.007775,ppm,no2
2024-03-14 00:00:00+00:00,0.008375,ppm,no2
2024-03-14 01:00:00+00:00,0.010575000000000001,ppm,no2
2024-03-14 02:00:00+00:00,0.015349999999999999,ppm,no2
2024-03-14 03:00:00+00:00,0.015825,ppm,no2
2024-03-14 04:00:00+00:00,0.011099999999999999,ppm,no2
2024-03-14 05:00:00+00:00,0.017599999999999998,ppm,no2
2024-03-14 06:00:00+00:00,0.0114,ppm,no2
2024-03-14 07:00:00+00:00,0.01115,ppm,no2
2024-03-14 08:00:00+00:00,0.0178,ppm,no2
2024-03-14 09:00:00+00:00,0.021724999999999998,ppm,no2
2024-03-14 10:00:00+00:00,0.025525,ppm,no2
2024-03-14 11:00:00+00:00,0.025525,ppm,no2
2024-03-14 12:00:00+00:00,0.0221,ppm,no2
2024-03-14 13:00:00+00:00,0.0235,ppm,no2
2024-03-14 14:00:00+00:00,0.02615,ppm,no2
2024-03-14 15:00:00+00:00,0.025374999999999998,ppm,no2
2024-03-14 16:00:00+00:00,0.0168,ppm,no2
2024-03-14 17:00:00+00:00,0.00385,ppm,no2
2024-03-14 18:00:00+00:00,0.00385,ppm,no2
2024-03-14 19:00:00+00:00,0.004875,ppm,no2
2024-03-14 20:00:00+00:00,0.004075,ppm,no2
2024-03-14 21:00:00+00:00,0.004825,ppm,no2
2024-03-14 22:00:00+00:00,0.003575,ppm,no2
2024-03-14 23:00:00+00:00,0.00435,ppm,no2
2024-03-15 00:00:00+00:00,0.004025,ppm,no2
2024-03-15 01:00:00+00:00,0.006125,ppm,no2
2024-03-15 02:00:00+00:00,0.0084,ppm,no2
2024-03-15 03:00:00+00:00,0.016225,ppm,no2
2024-03-15 04:00:00+00:00,0.02045,ppm,no2
2024-03-15 06:00:00+00:00,0.0148,ppm,no2
2024-03-15 07:00:00+00:00,0.01385,ppm,no2
2024-03-15 08:00:00+00:00,0.015775,ppm,no2
2024-03-15 09:00:00+00:00,0.01995,ppm,no2
2024-03-15 10:00:00+00:00,0.016800000000000002,ppm,no2
2024-03-15 11:00:00+00:00,0.022574999999999998,ppm,no2
2024-03-15 12:00:00+00:00,0.024300000000000002,ppm,no2
2024-03-15 13:00:00+00:00,0.025525,ppm,no2
2024-03-15 14:00:00+00:00,0.031,ppm,no2
2024-03-15 15:00:00+00:00,0.0258,ppm,no2
2024-03-15 16:00:00+00:00,0.013575,ppm,no2
2024-03-15 17:00:00+00:00,0.012175,ppm,no2
2024-03-15 18:00:00+00:00,0.008325,ppm,no2
2024-03-15 19:00:00+00:00,0.00615,ppm,no2
2024-03-15 20:00:00+00:00,0.0049499999999999995,ppm,no2
2024-03-15 21:00:00+00:00,0.004475,ppm,no2
2024-03-15 22:00:00+00:00,0.006775,ppm,no2
2024-03-15 23:00:00+00:00,0.0069,ppm,no2
2024-03-16 00:00:00+00:00,0.008475,ppm,no2
2024-03-16 01:00:00+00:00,0.007625,ppm,no2
2024-03-16 02:00:00+00:00,0.00875,ppm,no2
2024-03-16 03:00:00+00:00,0.009500000000000001,ppm,no2
2024-03-16 04:00:00+00:00,0.0108,ppm,no2
2024-03-16 05:00:00+00:00,0.01105,ppm,no2
2024-03-16 06:00:00+00:00,0.0103,ppm,no2
2024-03-16 07:00:00+00:00,0.010624999999999999,ppm,no2
2024-03-16 08:00:00+00:00,0.013399999999999999,ppm,no2
2024-03-16 09:00:00+00:00,0.01615,ppm,no2
2024-03-16 10:00:00+00:00,0.02155,ppm,no2
2024-03-16 11:00:00+00:00,0.02495,ppm,no2
2024-03-16 12:00:00+00:00,0.0257,ppm,no2
2024-03-16 13:00:00+00:00,0.024725,ppm,no2
2024-03-16 14:00:00+00:00,0.024775000000000002,ppm,no2
2024-03-16 15:00:00+00:00,0.0196,ppm,no2
2024-03-16 16:00:00+00:00,0.008875000000000001,ppm,no2
2024-03-16 17:00:00+00:00,0.008525,ppm,no2
2024-03-16 18:00:00+00:00,0.0068000000000000005,ppm,no2
2024-03-16 19:00:00+00:00,0.0049499999999999995,ppm,no2
2024-03-16 20:00:00+00:00,0.00425,ppm,no2
2024-03-16 21:00:00+00:00,0.0039,ppm,no2
2024-03-16 22:00:00+00:00,0.0042499999999999994,ppm,no2
2024-03-16 23:00:00+00:00,0.0036249999999999998,ppm,no2
2024-03-17 00:00:00+00:00,0.004175,ppm,no2
2024-03-17 01:00:00+00:00,0.005075,ppm,no2
2024-03-17 02:00:00+00:00,0.006375,ppm,no2
2024-03-17 03:00:00+00:00,0.0059,ppm,no2
2024-03-17 04:00:00+00:00,0.007025,ppm,no2
2024-03-17 05:00:00+00:00,0.008675,ppm,no2
2024-03-17 06:00:00+00:00,0.0116,ppm,no2
2024-03-17 07:00:00+00:00,0.0122,ppm,no2
2024-03-17 08:00:00+00:00,0.016025,ppm,no2
2024-03-17 09:00:00+00:00,0.016625,ppm,no2
2024-03-17 10:00:00+00:00,0.016975,ppm,no2
2024-03-17 11:00:00+00:00,0.01675,ppm,no2
2024-03-17 12:00:00+00:00,0.020375,ppm,no2
2024-03-17 13:00:00+00:00,0.02145,ppm,no2
2024-03-17 14:00:00+00:00,0.018925,ppm,no2
2024-03-17 15:00:00+00:00,0.012525,ppm,no2
2024-03-17 16:00:00+00:00,0.006225,ppm,no2
2024-03-17 17:00:00+00:00,0.0059,ppm,no2
2024-03-17 18:00:00+00:00,0.0055,ppm,no2
2024-03-17 19:00:00+00:00,0.006025,ppm,no2
2024-03-17 20:00:00+00:00,0.006,ppm,no2
2024-03-17 21:00:00+00:00,0.006,ppm,no2
2024-03-17 22:00:00+00:00,0.0051,ppm,no2
2024-03-17 23:00:00+00:00,0.004875,ppm,no2
2024-03-18 00:00:00+00:00,0.0053,ppm,no2
2024-03-18 01:00:00+00:00,0.006025,ppm,no2
2024-03-18 02:00:00+00:00,0.00715,ppm,no2
2024-03-18 03:00:00+00:00,0.0082,ppm,no2
2024-03-18 04:00:00+00:00,0.007725,ppm,no2
2024-03-18 05:00:00+00:00,0.011875,ppm,no2
